;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-06-06 00:00:00;2022-06-06 02:00:00;;;;;;;51,4379;5,3582;12,13;15,91;27,23;2043;3;51,5107;5,3606;8,70;10,40;16,57;7;;;;;;;51,4025;5,3515;13,11;15,38;20,39;5;51,4566;5,4382;8,09;9,66;14,17;11;51,4464;5,4485;7,42;8,40;13,01;12;51,4423;5,4843;9,71;11,45;15,93;9;51,3706;5,1565;10,03;11,60;15,81;3;51,4454;5,4854;9,26;11,67;17,35;19;51,4413;5,4714;6,86;8,67;12,79;8;51,4815;5,5199;7,96;9,74;13,74;3;51,4681;5,3901;9,10;11,57;19,85;1755;3;;;;;;;51,4136;5,4706;9,23;12,02;18,05;11;51,5696;5,3113;8,84;10,13;14,46;5;;;;;;;51,4372;5,4233;8,55;10,57;17,19;8;51,4584;5,4050;7,00;9,20;15,73;13;51,4444;5,4788;7,19;9,49;17,55;17;51,4546;5,3887;8,67;11,44;19,98;4025;4;51,4491;5,4570;11,31;13,28;17,56;18;51,4352;5,4797;7,60;9,35;14,69;8;;;;;;;51,4797;5,4751;9,04;11,11;16,89;15;51,5295;5,4719;10,22;11,82;16,74;8;;;;;;;51,4685;5,4723;9,48;11,92;18,63;11;51,4390;5,4650;9,72;11,31;15,34;3;51,4527;5,4851;8,46;10,76;17,07;17;51,4320;5,6272;10,80;13,05;18,24;10;51,5923;5,7813;10,84;13,20;19,97;2;51,5304;5,2846;10,67;12,82;18,83;11;51,3565;5,6358;7,79;9,06;14,82;5;51,5835;5,5480;8,39;10,73;15,16;10;51,5092;5,3781;10,69;12,15;16,43;8;51,4768;5,2616;8,12;9,99;13,84;6;51,4660;5,6785;8,81;10,54;15,35;11;51,4735;5,6531;8,79;10,84;14,70;14;51,3769;5,7723;8,33;9,99;13,83;3;51,4692;5,6347;7,45;8,92;12,62;16;51,4774;5,6567;6,77;8,84;12,86;8;51,3072;5,4218;7,92;9,80;14,33;6;51,4165;5,1265;9,95;11,79;16,05;7;51,4904;5,3941;8,63;10,04;13,58;11
2022-06-07 00:00:00;2022-06-07 02:00:00;;;;;;;51,4379;5,3582;12,13;14,09;24,26;2298;5;51,5107;5,3606;9,19;10,67;17,13;13;51,4916;5,4391;10,00;11,70;19,75;8;51,4025;5,3514;13,52;14,66;19,17;7;51,4566;5,4381;7,95;8,96;14,09;17;51,4464;5,4484;6,43;7,30;11,57;30;51,4422;5,4844;8,93;10,33;14,77;15;51,3706;5,1565;8,80;9,64;13,52;6;51,4454;5,4854;10,29;11,63;16,69;34;51,4414;5,4713;6,26;7,65;12,22;8;51,4815;5,5199;7,36;8,52;12,02;5;51,4681;5,3901;10,66;12,36;20,38;2966;5;;;;;;;51,4136;5,4707;10,15;11,54;16,73;19;51,5697;5,3113;9,92;10,93;15,43;7;51,4332;5,5198;11,19;13,07;22,75;11;51,4372;5,4233;8,41;9,84;16,34;14;51,4584;5,4050;7,18;8,60;14,81;28;51,4444;5,4788;7,11;8,68;17,02;34;51,4546;5,3887;9,00;10,88;19,91;5012;6;51,4491;5,4570;11,03;12,37;16,32;33;51,4352;5,4797;7,03;8,42;14,24;16;51,4375;5,4517;10,27;12,00;21,56;13;51,4797;5,4751;9,20;10,57;16,34;28;51,5295;5,4719;11,44;12,82;18,33;10;51,4386;5,4818;10,21;12,10;20,38;10;51,4685;5,4723;10,62;12,15;18,89;21;51,4390;5,4650;8,16;9,43;13,53;4;51,4527;5,4851;9,43;10,87;17,30;38;51,4320;5,6272;9,81;10,91;15,92;17;51,5923;5,7813;12,72;14,13;22,39;4;51,5304;5,2845;12,15;13,52;19,29;21;51,3565;5,6360;4,74;5,50;10,38;9;51,5835;5,5480;11,28;12,91;17,21;17;51,5092;5,3782;12,18;13,27;17,60;19;51,4769;5,2616;8,20;9,72;13,55;10;51,4660;5,6785;7,96;9,30;14,38;36;51,4735;5,6531;8,53;9,72;13,58;29;51,3769;5,7723;5,88;6,76;10,47;5;51,4692;5,6348;6,34;7,26;10,72;35;51,4776;5,6567;7,16;8,46;12,75;22;51,3071;5,4218;6,82;7,83;13,30;10;51,4165;5,1265;9,77;10,93;14,90;14;51,4904;5,3941;7,81;8,96;12,94;23
2022-06-08 00:00:00;2022-06-08 02:00:00;51,4063;5,4574;7,80;10,10;20,14;6;51,4379;5,3582;9,31;11,68;22,63;2134;3;51,5108;5,3606;6,75;8,28;13,63;9;51,4915;5,4391;7,30;9,16;16,64;6;51,4025;5,3514;10,44;11,76;16,02;4;51,4569;5,4384;6,99;8,05;12,63;14;51,4465;5,4485;5,14;6,12;10,46;17;51,4422;5,4844;7,15;8,92;13,38;10;51,3706;5,1565;7,45;8,58;12,60;2;51,4454;5,4854;7,77;9,32;14,40;11;51,4416;5,4713;5,26;6,98;11,51;6;51,4815;5,5199;6,11;7,51;11,07;4;51,4681;5,3901;7,13;8,99;16,83;2315;5;;;;;;;51,4136;5,4707;7,91;9,62;14,93;7;51,5696;5,3114;7,00;8,03;12,01;5;51,4332;5,5198;8,43;10,74;21,71;7;51,4372;5,4233;7,06;8,81;15,09;16;51,4584;5,4050;5,65;7,20;13,28;11;51,4445;5,4788;5,34;7,27;15,80;16;51,4546;5,3887;6,42;8,54;17,16;4965;5;51,4492;5,4569;7,19;8,79;12,84;14;51,4353;5,4800;5,77;7,47;13,43;9;51,4375;5,4516;7,62;9,70;18,66;9;51,4797;5,4751;6,98;8,43;14,14;13;51,5295;5,4719;8,72;10,25;15,50;9;51,4386;5,4820;8,36;10,55;18,94;6;51,4686;5,4723;7,85;9,64;16,10;12;51,4390;5,4650;6,99;8,55;12,13;5;51,4528;5,4851;7,43;9,18;15,73;18;51,4320;5,6272;8,40;9,83;15,42;7;51,5923;5,7812;10,50;12,20;21,94;2;51,5304;5,2844;8,27;9,85;18,12;9;51,3565;5,6358;5,07;6,17;11,66;6;51,5835;5,5480;7,37;9,34;14,36;12;51,5092;5,3781;9,09;10,25;14,64;8;51,4768;5,2616;5,93;7,65;11,41;7;51,4660;5,6785;6,35;7,81;11,94;16;51,4736;5,6531;7,90;9,39;13,23;12;51,3769;5,7723;5,65;6,95;10,86;3;51,4693;5,6348;5,54;6,71;10,09;14;51,4778;5,6567;6,30;8,07;12,66;14;51,3072;5,4218;5,42;7,02;13,16;5;51,4165;5,1264;8,28;9,73;13,27;7;51,4904;5,3941;5,86;6,98;9,93;14
2022-06-09 00:00:00;2022-06-09 02:00:00;51,4063;5,4574;5,41;9,22;26,68;11;51,4379;5,3582;6,24;10,06;29,03;2245;4;51,5108;5,3606;4,49;7,17;15,81;10;51,4915;5,4391;5,04;7,89;20,73;11;51,4025;5,3515;8,47;10,87;19,51;6;51,4567;5,4382;4,67;6,42;13,54;14;51,4465;5,4483;4,49;6,02;11,58;27;51,4422;5,4844;5,65;8,72;16,57;12;51,3706;5,1565;5,95;7,93;14,55;4;51,4454;5,4855;5,66;8,10;16,74;21;51,4415;5,4713;4,28;7,66;15,73;7;51,4815;5,5200;3,48;5,73;11,18;4;51,4681;5,3901;5,15;8,49;22,61;3024;5;;;;;;;51,4136;5,4707;5,51;8,15;17,56;11;51,5696;5,3114;4,26;5,99;13,73;6;51,4332;5,5198;5,56;8,98;24,77;11;51,4372;5,4233;4,82;7,68;19,34;21;51,4584;5,4050;3,44;5,89;16,17;20;51,4445;5,4788;3,50;6,80;22,28;26;51,4546;5,3887;4,86;8,55;24,73;6170;6;51,4492;5,4569;5,41;8,22;15,25;20;51,4353;5,4800;4,90;7,96;17,89;15;51,4375;5,4516;5,36;8,68;23,52;18;51,4797;5,4751;4,98;7,34;16,23;17;51,5295;5,4719;5,56;7,99;16,66;15;51,4384;5,4814;6,77;10,61;25,27;10;51,4686;5,4724;6,11;8,93;20,00;19;51,4390;5,4650;5,49;8,31;14,48;5;51,4528;5,4851;5,56;8,23;19,05;32;51,4320;5,6272;6,20;8,70;18,56;11;51,5923;5,7812;6,23;8,79;23,64;4;51,5304;5,2844;4,95;6,88;15,32;22;51,3564;5,6359;4,17;5,98;14,17;7;51,5835;5,5480;3,28;5,70;13,07;16;51,5092;5,3781;6,81;8,61;15,49;15;51,4768;5,2616;4,37;7,28;13,79;8;51,4660;5,6785;4,47;6,98;14,15;23;51,4736;5,6530;4,65;6,68;11,53;18;51,3769;5,7723;3,80;5,99;11,99;4;51,4692;5,6349;3,46;5,27;9,85;27;51,4780;5,6569;3,53;6,03;13,20;18;51,3072;5,4218;4,51;7,25;17,62;9;51,4164;5,1265;5,29;7,87;13,68;9;51,4904;5,3941;4,26;6,24;11,29;22
2022-06-10 00:00:00;2022-06-10 02:00:00;51,4063;5,4574;5,05;8,61;25,51;15;51,4379;5,3582;6,15;9,22;25,09;2306;5;51,5108;5,3606;4,71;7,21;16,35;14;51,4915;5,4391;5,01;7,64;19,27;9;51,4025;5,3515;8,11;9,88;15,85;5;51,4568;5,4383;4,92;6,69;13,79;15;51,4464;5,4483;3,88;5,40;11,03;31;51,4422;5,4844;5,80;8,61;15,68;14;51,3706;5,1565;5,70;7,25;12,79;6;51,4454;5,4855;5,38;7,67;15,17;32;;;;;;;51,4815;5,5199;3,44;5,51;10,46;5;51,4681;5,3901;6,09;8,76;21,20;2532;6;;;;;;;51,4136;5,4707;4,94;7,20;15,09;17;51,5696;5,3114;4,28;5,76;11,87;8;51,4332;5,5198;5,69;9,06;25,69;13;51,4372;5,4233;5,20;7,98;18,48;21;51,4584;5,4050;3,16;5,41;15,24;31;51,4445;5,4787;2,29;5,16;19,92;35;51,4546;5,3887;4,41;7,62;22,49;6018;8;51,4491;5,4570;5,19;7,83;14,48;35;51,4352;5,4801;4,29;7,06;16,20;13;51,4375;5,4517;5,25;8,59;23,96;18;51,4797;5,4751;4,88;7,13;15,76;27;51,5295;5,4719;5,72;8,01;16,64;16;51,4389;5,4816;6,83;10,42;24,14;10;51,4686;5,4724;6,13;8,79;19,12;19;51,4390;5,4650;5,11;7,66;13,51;3;51,4528;5,4851;5,12;7,71;17,24;37;51,4320;5,6272;5,49;7,40;14,92;17;51,5923;5,7812;6,48;9,06;23,78;6;51,5305;5,2846;5,31;7,30;18,29;31;51,3565;5,6358;4,18;5,71;12,89;9;51,5835;5,5480;4,00;6,54;13,84;25;51,5092;5,3781;6,94;8,59;15,03;24;51,4768;5,2617;3,95;6,28;11,73;11;51,4660;5,6785;3,86;5,93;12,34;32;51,4735;5,6530;4,57;6,62;12,35;25;51,3769;5,7723;3,61;5,41;11,13;5;51,4692;5,6349;3,21;4,85;9,70;38;51,4779;5,6568;4,31;6,69;13,07;34;51,3072;5,4218;3,51;5,59;13,64;9;51,4165;5,1265;4,38;6,38;11,77;14;51,4904;5,3941;4,04;5,61;9,97;26
2022-06-11 00:00:00;2022-06-11 02:00:00;51,4063;5,4574;5,39;9,08;26,02;12;51,4379;5,3582;6,56;10,49;29,13;2447;7;51,5108;5,3606;5,52;8,80;19,67;17;51,4915;5,4391;6,39;9,65;24,10;12;51,4025;5,3514;8,84;11,22;18,57;7;51,4568;5,4383;5,31;7,42;15,45;15;51,4465;5,4483;4,09;5,69;11,60;27;51,4422;5,4844;5,59;8,50;15,84;19;51,3707;5,1565;6,62;8,68;14,80;7;51,4454;5,4855;5,28;7,59;15,32;39;;;;;;;51,4815;5,5200;3,93;6,36;11,73;5;51,4681;5,3901;8,79;12,46;26,84;2707;8;;;;;;;51,4136;5,4707;5,51;8,15;16,88;28;51,5696;5,3114;5,07;7,11;14,83;7;51,4332;5,5198;5,47;8,77;24,31;9;51,4372;5,4233;5,00;7,86;18,91;18;51,4584;5,4050;3,59;6,30;16,08;34;51,4445;5,4787;2,32;5,33;20,12;41;51,4546;5,3887;5,32;9,39;27,02;6485;8;51,4492;5,4569;5,61;8,28;14,45;41;51,4351;5,4799;4,60;7,43;16,74;20;51,4375;5,4517;5,05;8,36;23,21;15;51,4797;5,4751;5,72;8,36;17,59;32;51,5295;5,4719;6,76;9,87;19,52;17;51,4388;5,4818;7,07;10,80;24,70;12;51,4686;5,4724;6,74;9,64;20,41;21;51,4390;5,4650;5,45;8,02;13,83;9;51,4528;5,4851;5,11;7,78;18,03;40;51,4320;5,6272;6,37;8,78;17,71;29;51,5923;5,7812;7,35;10,54;24,84;7;51,5305;5,2845;5,71;8,18;18,60;38;51,3565;5,6357;4,22;5,72;12,70;9;51,5836;5,5479;4,41;7,62;16,33;24;51,5092;5,3781;7,62;9,90;18,14;27;51,4769;5,2616;5,03;8,37;15,03;12;51,4660;5,6785;4,69;7,25;14,31;29;51,4735;5,6530;4,91;7,28;12,89;36;51,3769;5,7723;3,84;5,79;11,13;6;51,4692;5,6349;3,59;5,47;10,42;46;51,4779;5,6567;3,43;6,00;13,29;21;51,3072;5,4218;4,19;6,32;14,00;15;51,4165;5,1265;5,46;8,15;13,63;17;51,4904;5,3941;4,95;7,12;12,06;28
2022-06-12 00:00:00;2022-06-12 02:00:00;51,4063;5,4573;6,12;9,74;26,16;10;51,4379;5,3582;5,78;9,14;25,30;2408;6;51,5107;5,3606;5,00;7,58;16,54;24;51,4915;5,4391;6,19;9,06;21,85;11;51,4025;5,3515;9,41;11,83;19,78;9;51,4568;5,4383;5,27;7,29;15,24;22;51,4465;5,4484;3,98;5,52;11,18;31;51,4422;5,4844;6,17;9,12;16,74;24;51,3706;5,1565;6,64;8,59;15,02;9;51,4454;5,4855;5,95;8,33;16,62;46;;;;;;;51,4815;5,5199;4,23;6,36;11,51;6;51,4681;5,3901;5,83;9,04;22,62;2375;7;;;;;;;51,4136;5,4707;6,27;9,00;18,02;33;51,5696;5,3114;4,30;5,85;12,60;8;51,4332;5,5198;6,10;9,37;23,80;10;51,4372;5,4233;5,22;7,94;18,58;17;51,4584;5,4050;3,74;6,24;16,08;37;51,4445;5,4788;3,22;6,30;20,73;47;51,4546;5,3887;5,63;9,53;26,55;5798;8;51,4491;5,4569;5,79;8,48;15,23;52;51,4350;5,4797;5,12;7,94;17,49;25;51,4375;5,4517;5,82;9,08;24,58;15;51,4797;5,4751;5,63;8,08;17,18;39;51,5295;5,4719;6,27;8,85;17,10;19;51,4387;5,4816;7,43;11,17;25,00;14;51,4685;5,4724;6,54;9,35;19,97;24;51,4390;5,4650;5,80;8,44;14,25;13;51,4528;5,4851;5,40;7,99;17,99;43;51,4320;5,6272;6,52;8,76;17,07;36;51,5923;5,7812;7,15;9,64;21,17;10;51,5304;5,2845;5,27;7,11;15,05;37;51,3566;5,6358;4,57;6,25;14,50;13;51,5836;5,5479;4,14;6,76;14,17;37;51,5092;5,3781;7,28;9,18;16,06;25;51,4768;5,2616;4,67;7,30;13,03;14;51,4660;5,6785;4,72;7,23;14,09;33;51,4735;5,6530;5,33;7,55;12,61;46;51,3769;5,7724;4,13;6,12;11,72;10;51,4692;5,6349;3,91;5,80;10,62;47;51,4776;5,6568;3,57;6,02;13,27;26;51,3071;5,4218;4,49;6,64;13,87;15;51,4165;5,1265;5,37;7,67;12,89;21;51,4904;5,3941;4,49;6,22;10,78;32
2022-06-13 00:00:00;2022-06-13 02:00:00;51,4063;5,4574;5,58;8,64;22,20;14;51,4379;5,3582;4,97;7,82;21,80;2768;7;51,5107;5,3606;6,46;9,15;16,94;27;51,4915;5,4391;7,10;9,98;21,22;13;51,4025;5,3514;8,39;10,35;17,42;9;51,4569;5,4384;5,32;7,12;13,73;29;51,4464;5,4484;4,77;6,29;11,93;34;51,4422;5,4844;7,04;9,94;16,68;26;51,3707;5,1565;6,14;7,70;12,99;13;51,4454;5,4855;6,75;9,36;17,14;45;;;;;;;51,4815;5,5199;4,71;6,67;11,50;8;51,4681;5,3901;5,60;8,35;19,91;2098;8;;;;;;;51,4136;5,4707;5,83;8,17;15,98;38;51,5696;5,3114;4,59;6,06;12,30;9;51,4332;5,5198;6,90;10,43;24,83;12;51,4372;5,4233;4,85;7,16;16,52;18;51,4584;5,4050;3,86;6,07;14,53;40;51,4444;5,4788;4,32;7,42;20,71;39;51,4546;5,3887;5,50;8,78;23,77;5975;11;51,4492;5,4570;7,06;9,74;15,59;52;51,4350;5,4798;5,36;8,07;16,82;32;51,4375;5,4517;6,06;9,10;22,53;18;51,4797;5,4751;5,58;7,84;16,02;41;51,5295;5,4719;5,92;8,14;15,36;16;51,4387;5,4821;7,98;11,59;24,24;13;51,4686;5,4723;7,01;9,84;20,12;30;51,4390;5,4650;6,08;8,59;15,05;11;51,4528;5,4851;6,18;8,86;18,21;41;51,4320;5,6272;6,78;8,92;16,67;42;51,5923;5,7812;7,09;9,32;17,98;12;51,5304;5,2845;5,89;7,53;14,72;36;51,3565;5,6359;4,42;6,01;14,45;14;51,5836;5,5479;3,75;5,87;11,71;43;51,5092;5,3781;8,47;10,65;17,36;29;51,4769;5,2616;4,31;6,76;11,97;17;51,4660;5,6785;5,09;7,47;14,54;43;51,4735;5,6530;4,66;6,52;11,28;53;51,3769;5,7723;4,13;5,93;10,76;11;51,4692;5,6348;3,59;5,23;9,75;51;51,4778;5,6568;3,48;5,65;11,91;28;51,3072;5,4218;4,18;6,04;11,79;21;51,4165;5,1265;4,80;6,59;10,95;25;51,4904;5,3941;6,14;8,15;12,54;39
2022-06-14 00:00:00;2022-06-14 02:00:00;51,4063;5,4574;5,53;8,24;20,27;19;51,4379;5,3582;4,96;7,58;22,21;5521;10;51,5107;5,3606;5,44;7,56;13,81;29;51,4915;5,4391;6,51;9,13;19,53;11;51,4025;5,3515;9,24;10,95;16,37;11;51,4569;5,4384;5,35;6,91;12,87;26;51,4464;5,4485;5,13;6,45;11,67;35;51,4421;5,4844;4,87;7,13;12,55;28;51,3706;5,1565;5,69;6,98;11,28;12;51,4454;5,4855;5,46;7,42;14,15;42;;;;;;;51,4815;5,5199;3,24;4,89;9,32;7;51,4681;5,3901;7,36;9,70;19,38;2209;12;;;;;;;51,4136;5,4707;5,77;7,94;15,20;39;51,5696;5,3114;6,50;8,26;14,26;11;51,4332;5,5198;4,35;6,52;16,46;10;51,4372;5,4233;4,67;6,71;15,07;22;51,4584;5,4050;4,29;6,54;14,30;57;51,4445;5,4788;2,72;5,05;16,23;42;51,4546;5,3887;5,07;7,91;20,76;4508;11;51,4492;5,4569;5,24;7,25;12,30;42;51,4351;5,4798;4,53;6,74;14,02;33;51,4375;5,4517;5,70;8,53;20,94;14;51,4797;5,4751;5,43;7,58;15,42;41;51,5295;5,4719;5,60;7,55;14,07;23;51,4388;5,4817;6,17;9,04;20,64;14;51,4686;5,4723;6,54;8,82;18,47;30;51,4390;5,4650;7,72;10,10;14,71;11;51,4528;5,4851;5,09;7,20;14,89;42;51,4320;5,6272;5,67;7,44;14,53;49;51,5923;5,7812;5,57;7,19;13,87;12;51,5304;5,2845;5,44;6,91;12,81;44;51,3565;5,6357;4,16;5,73;17,44;21;51,5836;5,5479;3,00;4,56;9,00;54;51,5092;5,3781;7,96;9,61;15,10;38;51,4769;5,2616;3,16;4,64;8,39;21;51,4660;5,6785;3,77;5,63;11,10;49;51,4735;5,6530;4,23;6,16;11,35;68;51,3769;5,7723;3,16;4,66;9,28;13;51,4693;5,6349;3,01;4,49;8,84;64;51,4779;5,6568;2,98;4,76;9,51;37;51,3072;5,4218;3,16;4,55;9,17;26;51,4165;5,1266;4,14;5,68;9,99;28;51,4904;5,3941;5,33;7,08;11,15;43
2022-06-15 00:00:00;2022-06-15 02:00:00;51,4063;5,4574;5,28;7,60;21,21;24;51,4379;5,3582;5,55;8,12;25,54;5917;10;51,5107;5,3605;4,13;5,83;13,55;32;51,4915;5,4391;5,80;7,61;17,29;14;51,4025;5,3514;11,29;12,83;18,71;11;51,4569;5,4384;4,75;6,05;12,14;26;51,4465;5,4481;4,20;5,45;11,13;40;51,4421;5,4844;4,30;6,06;12,14;24;51,3707;5,1565;6,18;7,35;12,40;11;51,4454;5,4855;5,11;6,55;12,77;44;;;;;;;51,4815;5,5200;3,59;5,16;10,44;9;51,4681;5,3901;39,62;41,88;52,58;2510;13;51,3468;5,3887;4,65;6,58;18,55;4;51,4136;5,4707;5,62;7,32;14,63;48;51,5696;5,3114;4,06;5,32;12,29;14;51,4332;5,5198;4,94;6,91;17,97;11;51,4372;5,4233;3,85;5,50;14,47;23;51,4584;5,4050;3,42;5,10;13,29;71;51,4445;5,4787;1,67;3,42;15,84;43;51,4546;5,3887;5,15;7,82;22,81;5621;15;51,4492;5,4569;4,76;6,42;12,07;44;51,4352;5,4797;3,67;5,44;13,74;37;51,4375;5,4517;4,69;6,78;19,30;12;51,4797;5,4751;5,13;6,84;14,91;46;51,5295;5,4719;5,46;7,18;15,00;22;51,4389;5,4817;5,55;7,85;19,62;17;51,4686;5,4723;6,51;8,15;17,26;30;51,4390;5,4649;3,35;4,60;10,00;8;51,4528;5,4851;4,59;6,16;14,14;46;51,4320;5,6272;5,98;7,67;16,51;64;51,5923;5,7813;5,54;7,12;15,41;15;51,5303;5,2845;4,81;6,05;12,81;64;51,3565;5,6358;4,33;5,86;19,08;15;51,5836;5,5480;2,95;4,36;8,81;69;51,5092;5,3781;6,54;7,78;13,73;46;51,4769;5,2616;3,26;4,68;8,90;25;51,4660;5,6785;3,68;5,43;12,77;56;51,4736;5,6531;4,06;5,73;10,89;83;51,3769;5,7723;3,52;5,03;10,86;10;51,4693;5,6349;2,97;4,26;9,48;72;51,4775;5,6568;2,92;4,36;9,33;36;51,3072;5,4218;3,50;4,87;9,96;33;51,4165;5,1266;4,77;6,32;11,40;38;51,4904;5,3941;3,59;4,95;9,62;44
2022-06-16 00:00:00;2022-06-16 02:00:00;51,4063;5,4574;5,27;6,96;15,98;36;51,4379;5,3582;5,63;7,55;19,62;5398;11;51,5107;5,3605;4,24;5,57;12,63;31;51,4915;5,4392;5,78;7,25;15,46;17;51,4025;5,3515;11,24;12,29;16,76;10;51,4568;5,4384;4,77;5,67;10,33;22;51,4465;5,4483;3,84;4,64;9,20;34;51,4422;5,4844;4,18;5,50;10,46;25;51,3706;5,1565;5,11;5,94;10,02;12;51,4454;5,4855;5,52;6,55;11,34;43;;;;;;;51,4815;5,5199;3,66;4,83;9,22;10;51,4681;5,3901;42,97;44,55;52,01;2387;14;51,3468;5,3887;4,74;6,11;15,31;6;51,4136;5,4706;5,68;6,92;12,77;46;51,5696;5,3114;3,91;4,79;10,41;14;51,4332;5,5198;4,90;6,32;14,78;17;51,4372;5,4233;3,83;5,10;11,79;28;51,4584;5,4050;3,35;4,62;11,18;81;51,4444;5,4788;1,60;2,96;12,57;39;51,4546;5,3887;5,25;7,15;18,09;4909;18;51,4492;5,4570;5,06;6,30;10,89;41;51,4351;5,4797;3,67;4,95;11,17;31;51,4374;5,4514;5,51;7,06;16,22;18;51,4797;5,4751;4,97;6,20;12,38;42;51,5295;5,4719;6,10;7,37;13,44;29;51,4387;5,4819;7,09;8,75;17,47;15;51,4686;5,4723;6,97;8,23;16,43;29;51,4390;5,4650;3,40;4,28;8,68;10;51,4528;5,4851;5,12;6,35;12,62;48;51,4320;5,6272;5,89;7,07;13,11;60;51,5923;5,7812;5,50;6,56;11,87;19;51,5303;5,2846;4,55;5,45;11,83;64;51,3564;5,6358;4,17;5,33;17,06;11;51,5836;5,5480;3,14;4,15;7,96;82;51,5092;5,3781;6,84;7,74;12,13;51;51,4769;5,2617;2,96;3,93;7,40;28;51,4660;5,6785;3,95;5,15;10,58;53;51,4736;5,6530;4,38;5,69;9,88;73;51,3769;5,7723;3,68;4,70;9,48;13;51,4693;5,6349;3,12;4,07;8,06;67;51,4779;5,6569;3,09;4,15;7,89;38;51,3072;5,4218;3,38;4,38;8,35;38;51,4165;5,1265;4,46;5,47;9,45;39;51,4904;5,3941;3,61;4,55;8,24;44
